dataset,split_seed,historical_people,historical_keys,identity_axis_sd,key_axis_sd,test_people,key_draws,assumed_mean_tar_change,variance_multiplier,tail_alpha,margin,proxy_standard_error,normal_one_sided_half_width,normal_approximation_tar_power
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,200,96,-0.01,1.0,0.016666666666666666,0.03,0.0028617763922879815,0.006089989612911536,0.9999994149094877
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,200,96,-0.01,2.0,0.016666666666666666,0.03,0.00404716298645281,0.008612545905290769,0.9975511633987955
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,200,96,-0.02,1.0,0.016666666666666666,0.03,0.0028617763922879815,0.006089989612911536,0.9140756874775062
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,200,96,-0.02,2.0,0.016666666666666666,0.03,0.00404716298645281,0.008612545905290769,0.6341335884598787
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,0.0,1.0,0.016666666666666666,0.03,0.005281489015715688,0.011239247529294111,0.999808966809686
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,0.0,2.0,0.016666666666666666,0.03,0.007469153395549654,0.01589469628679603,0.9705188428937004
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,-0.01,1.0,0.016666666666666666,0.03,0.005281489015715688,0.011239247529294111,0.9514184859856645
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,-0.01,2.0,0.016666666666666666,0.03,0.007469153395549654,0.01589469628679603,0.7087149234634119
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,-0.02,1.0,0.016666666666666666,0.03,0.005281489015715688,0.011239247529294111,0.4072441577087618
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,12,-0.02,2.0,0.016666666666666666,0.03,0.007469153395549654,0.01589469628679603,0.2149959795214817
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,0.0,1.0,0.016666666666666666,0.03,0.0038988711190095825,0.008296974103509817,0.9999999870038926
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,0.0,2.0,0.016666666666666666,0.03,0.005513836414448117,0.011733693303841936,0.999538185761307
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,-0.01,1.0,0.016666666666666666,0.03,0.0038988711190095825,0.008296974103509817,0.9986573731480424
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,-0.01,2.0,0.016666666666666666,0.03,0.005513836414448117,0.011733693303841936,0.9330882556885343
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,-0.02,1.0,0.016666666666666666,0.03,0.0038988711190095825,0.008296974103509817,0.668871706711269
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,24,-0.02,2.0,0.016666666666666666,0.03,0.005513836414448117,0.011733693303841936,0.37659877126745794
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,0.0,1.0,0.016666666666666666,0.03,0.002975689985937349,0.006332402892985957,0.9999999999999991
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,0.0,2.0,0.016666666666666666,0.03,0.004208261135530403,0.008955370053671363,0.9999997145205292
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,-0.01,1.0,0.016666666666666666,0.03,0.002975689985937349,0.006332402892985957,0.9999978162949098
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,-0.01,2.0,0.016666666666666666,0.03,0.004208261135530403,0.008955370053671363,0.9956613324964545
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,-0.02,1.0,0.016666666666666666,0.03,0.002975689985937349,0.006332402892985957,0.891122530112987
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,48,-0.02,2.0,0.016666666666666666,0.03,0.004208261135530403,0.008955370053671363,0.5980229932006046
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,0.0,1.0,0.016666666666666666,0.03,0.002383589381015155,0.005072386022523237,1.0
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,0.0,2.0,0.016666666666666666,0.03,0.003370904429760123,0.007173437106644081,0.9999999999936335
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,-0.01,1.0,0.016666666666666666,0.03,0.002383589381015155,0.005072386022523237,0.9999999998107695
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,-0.01,2.0,0.016666666666666666,0.03,0.003370904429760123,0.007173437106644081,0.9999291209755488
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,-0.02,1.0,0.016666666666666666,0.03,0.002383589381015155,0.005072386022523237,0.9806474410290105
MOBIO,93089,30,12,0.03167501085820558,0.01745366223150552,400,96,-0.02,2.0,0.016666666666666666,0.03,0.003370904429760123,0.007173437106644081,0.7991299831189393
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,0.0,1.0,0.016666666666666666,0.03,0.017004427545471282,0.03618619099818403,0.35800411485252415
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,0.0,2.0,0.016666666666666666,0.03,0.024047892055196123,0.05117500208025505,0.18928487292986906
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,-0.01,1.0,0.016666666666666666,0.03,0.017004427545471282,0.03618619099818403,0.17057867565943424
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,-0.01,2.0,0.016666666666666666,0.03,0.024047892055196123,0.05117500208025505,0.09742376169457273
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,-0.02,1.0,0.016666666666666666,0.03,0.017004427545471282,0.03618619099818403,0.061784673822998515
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,12,-0.02,2.0,0.016666666666666666,0.03,0.024047892055196123,0.05117500208025505,0.04342913767339146
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,0.0,1.0,0.016666666666666666,0.03,0.01407741122849064,0.029957367874451687,0.5012081576016733
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,0.0,2.0,0.016666666666666666,0.03,0.019908465882434754,0.04236611594104963,0.26725092365081926
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,-0.01,1.0,0.016666666666666666,0.03,0.01407741122849064,0.029957367874451687,0.23968087676224842
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,-0.01,2.0,0.016666666666666666,0.03,0.019908465882434754,0.04236611594104963,0.13062374594163162
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,-0.02,1.0,0.016666666666666666,0.03,0.01407741122849064,0.029957367874451687,0.07814103190011856
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,24,-0.02,2.0,0.016666666666666666,0.03,0.019908465882434754,0.04236611594104963,0.05200181172382706
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,0.0,1.0,0.016666666666666666,0.03,0.012356576478517836,0.026295353685952153,0.6178396083492579
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,0.0,2.0,0.016666666666666666,0.03,0.017474838040420302,0.037187245810070886,0.34042953797261255
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,-0.01,1.0,0.016666666666666666,0.03,0.012356576478517836,0.026295353685952153,0.3052100306518177
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,-0.01,2.0,0.016666666666666666,0.03,0.017474838040420302,0.037187245810070886,0.16267025562001092
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,-0.02,1.0,0.016666666666666666,0.03,0.012356576478517836,0.026295353685952153,0.09362474953560818
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,48,-0.02,2.0,0.016666666666666666,0.03,0.017474838040420302,0.037187245810070886,0.05987855876592463
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,0.0,1.0,0.016666666666666666,0.03,0.0113991543526778,0.024257916093955008,0.6927740645940976
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,0.0,2.0,0.016666666666666666,0.03,0.016120838685141244,0.03430587393497975,0.3946961334139366
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,-0.01,1.0,0.016666666666666666,0.03,0.0113991543526778,0.024257916093955008,0.35437733822741624
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,-0.01,2.0,0.016666666666666666,0.03,0.016120838685141244,0.03430587393497975,0.1874277574174013
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,-0.02,1.0,0.016666666666666666,0.03,0.0113991543526778,0.024257916093955008,0.10550606721998668
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,40,96,-0.02,2.0,0.016666666666666666,0.03,0.016120838685141244,0.03430587393497975,0.06581180757190352
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,0.0,1.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.4493510125342083
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,0.0,2.0,0.016666666666666666,0.03,0.02120531450195685,0.045125868465283006,0.23782835280393771
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,-0.01,1.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.2135348867895328
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,-0.01,2.0,0.016666666666666666,0.03,0.02120531450195685,0.045125868465283006,0.11803137187874368
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,-0.02,1.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.07198980887321799
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,12,-0.02,2.0,0.016666666666666666,0.03,0.02120531450195685,0.045125868465283006,0.04881380939490443
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,0.0,1.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.6790189578330713
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,0.0,2.0,0.016666666666666666,0.03,0.01636188450700607,0.034818830347419394,0.3841819696576041
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,-0.01,1.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.34480774737656333
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,-0.01,2.0,0.016666666666666666,0.03,0.01636188450700607,0.034818830347419394,0.18254940947229115
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,-0.02,1.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.10316687356967813
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,24,-0.02,2.0,0.016666666666666666,0.03,0.01636188450700607,0.034818830347419394,0.06464991980592666
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,0.0,1.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.8561806128127398
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,0.0,2.0,0.016666666666666666,0.03,0.013294142144849254,0.028290535833924196,0.5511580801469952
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,-0.01,1.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.4998120068004903
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,-0.01,2.0,0.016666666666666666,0.03,0.013294142144849254,0.028290535833924196,0.2664375262761318
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,-0.02,1.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.14360586694954736
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,48,-0.02,2.0,0.016666666666666666,0.03,0.013294142144849254,0.028290535833924196,0.0844364804764754
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,0.0,1.0,0.016666666666666666,0.03,0.008100792885294717,0.017238853692671047,0.9424059269926124
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,0.0,2.0,0.016666666666666666,0.03,0.011456251164359265,0.024379420691940906,0.6881497060133115
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,-0.01,1.0,0.016666666666666666,0.03,0.008100792885294717,0.017238853692671047,0.6333913305624346
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,-0.01,2.0,0.016666666666666666,0.03,0.011456251164359265,0.024379420691940906,0.35112927175240616
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,-0.02,1.0,0.016666666666666666,0.03,0.008100792885294717,0.017238853692671047,0.18576846309417355
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,100,96,-0.02,2.0,0.016666666666666666,0.03,0.011456251164359265,0.024379420691940906,0.10471046060016259
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,0.0,1.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.49022878848774254
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,0.0,2.0,0.016666666666666666,0.03,0.020168955849764435,0.04292045037457856,0.2608877996195072
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,-0.01,1.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.2340179197426145
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,-0.01,2.0,0.016666666666666666,0.03,0.020168955849764435,0.04292045037457856,0.1278899421350343
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,-0.02,1.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.07680985175115723
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,12,-0.02,2.0,0.016666666666666666,0.03,0.020168955849764435,0.04292045037457856,0.051315127086776824
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,0.0,1.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.7584839386799733
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,0.0,2.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.4493510125342083
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,-0.01,1.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.4044963758972308
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,-0.01,2.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.2135348867895328
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,-0.02,1.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.11803137187874368
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,24,-0.02,2.0,0.016666666666666666,0.03,0.014994421681527125,0.031908807598733796,0.07198980887321799
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,0.0,1.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.9380995632347819
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,0.0,2.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.6790189578330713
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,-0.01,1.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.6242495532654192
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,-0.01,2.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.34480774737656333
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,-0.02,1.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.18254940947229115
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,48,-0.02,2.0,0.016666666666666666,0.03,0.011569599487895103,0.024620631051644207,0.10316687356967813
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,0.0,1.0,0.016666666666666666,0.03,0.006647071072424627,0.014145267916962098,0.9914655630202323
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,0.0,2.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.8561806128127398
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,-0.01,1.0,0.016666666666666666,0.03,0.006647071072424627,0.014145267916962098,0.8107866295677295
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,-0.01,2.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.4998120068004903
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,-0.02,1.0,0.016666666666666666,0.03,0.006647071072424627,0.014145267916962098,0.2664375262761318
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,200,96,-0.02,2.0,0.016666666666666666,0.03,0.00940037806068078,0.020004429731568817,0.14360586694954736
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,0.0,1.0,0.016666666666666666,0.03,0.013880696822227078,0.029538750719706984,0.5132542323543473
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,0.0,2.0,0.016666666666666666,0.03,0.019630269701182656,0.041774101883367644,0.27432203962243173
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,-0.01,1.0,0.016666666666666666,0.03,0.013880696822227078,0.029538750719706984,0.2459798078397213
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,-0.01,2.0,0.016666666666666666,0.03,0.019630269701182656,0.041774101883367644,0.13366968526665657
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,-0.02,1.0,0.016666666666666666,0.03,0.013880696822227078,0.029538750719706984,0.07962176555064432
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,12,-0.02,2.0,0.016666666666666666,0.03,0.019630269701182656,0.041774101883367644,0.05276367605591259
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,0.0,1.0,0.016666666666666666,0.03,0.010084477924882217,0.02146022518728928,0.8014532993020618
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,0.0,2.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.49022878848774254
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,-0.01,1.0,0.016666666666666666,0.03,0.010084477924882217,0.02146022518728928,0.44243467361005223
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,-0.01,2.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.2340179197426145
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,-0.02,1.0,0.016666666666666666,0.03,0.010084477924882217,0.02146022518728928,0.1278899421350343
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,24,-0.02,2.0,0.016666666666666666,0.03,0.014261605450820518,0.030349341511445194,0.07680985175115723
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,0.0,1.0,0.016666666666666666,0.03,0.007497210840763563,0.015954403799366898,0.9694963726494781
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,0.0,2.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.7584839386799733
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,-0.01,1.0,0.016666666666666666,0.03,0.007497210840763563,0.015954403799366898,0.7052681985776196
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,-0.01,2.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.4044963758972308
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,-0.02,1.0,0.016666666666666666,0.03,0.007497210840763563,0.015954403799366898,0.2135348867895328
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,48,-0.02,2.0,0.016666666666666666,0.03,0.010602657250978425,0.022562934232641503,0.11803137187874368
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,0.0,1.0,0.016666666666666666,0.03,0.005784799743947551,0.012310315525822103,0.9988857522728012
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,0.0,2.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.9380995632347819
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,-0.01,1.0,0.016666666666666666,0.03,0.005784799743947551,0.012310315525822103,0.9081240726010291
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,-0.01,2.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.6242495532654192
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,-0.02,1.0,0.016666666666666666,0.03,0.005784799743947551,0.012310315525822103,0.34480774737656333
SCface,93083,26,12,0.06548174024654085,0.046727392202813495,400,96,-0.02,2.0,0.016666666666666666,0.03,0.008180942253503035,0.017409415173709697,0.18254940947229115
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,0.0,1.0,0.016666666666666666,0.03,0.019046473323914473,0.040531756784987626,0.2901486558985845
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,0.0,2.0,0.016666666666666666,0.03,0.02693578089005721,0.05732056015213722,0.15522337526386581
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,-0.01,1.0,0.016666666666666666,0.03,0.019046473323914473,0.040531756784987626,0.1405208783791833
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,-0.01,2.0,0.016666666666666666,0.03,0.02693578089005721,0.05732056015213722,0.08294394167173058
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,-0.02,1.0,0.016666666666666666,0.03,0.019046473323914473,0.040531756784987626,0.05446581988899257
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,12,-0.02,2.0,0.016666666666666666,0.03,0.02693578089005721,0.05732056015213722,0.03947664798059353
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,0.0,1.0,0.016666666666666666,0.03,0.01470822565389623,0.031299769506091195,0.4647912048591594
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,0.0,2.0,0.016666666666666666,0.03,0.020800572198183934,0.044264558534666,0.24642680232839365
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,-0.01,1.0,0.016666666666666666,0.03,0.01470822565389623,0.031299769506091195,0.22116580012939074
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,-0.01,2.0,0.016666666666666666,0.03,0.020800572198183934,0.044264558534666,0.12169946203951842
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,-0.02,1.0,0.016666666666666666,0.03,0.01470822565389623,0.031299769506091195,0.07378705302655081
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,24,-0.02,2.0,0.016666666666666666,0.03,0.020800572198183934,0.044264558534666,0.04974930539587108
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,0.0,1.0,0.016666666666666666,0.03,0.011963017169159458,0.025457841673302926,0.6479097561219518
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,0.0,2.0,0.016666666666666666,0.03,0.016918261127527496,0.03600282496313196,0.3613647119621216
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,-0.01,1.0,0.016666666666666666,0.03,0.011963017169159458,0.025457841673302926,0.3241136691784375
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,-0.01,2.0,0.016666666666666666,0.03,0.016918261127527496,0.03600282496313196,0.17210218223938262
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,-0.02,1.0,0.016666666666666666,0.03,0.011963017169159458,0.025457841673302926,0.09815507569625515
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,48,-0.02,2.0,0.016666666666666666,0.03,0.016918261127527496,0.03600282496313196,0.06215058018361552
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,0.0,1.0,0.016666666666666666,0.03,0.010320112341512585,0.02196166588460949,0.7819806484248824
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,0.0,2.0,0.016666666666666666,0.03,0.014594842838581056,0.03105848574632126,0.47109219796335416
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,-0.01,1.0,0.016666666666666666,0.03,0.010320112341512585,0.02196166588460949,0.42462250232613524
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,-0.01,2.0,0.016666666666666666,0.03,0.014594842838581056,0.03105848574632126,0.22431584665950838
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,-0.02,1.0,0.016666666666666666,0.03,0.010320112341512585,0.02196166588460949,0.12321514423470364
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,40,96,-0.02,2.0,0.016666666666666666,0.03,0.014594842838581056,0.03105848574632126,0.07452830781536063
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,0.0,1.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.3252142766773547
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,0.0,2.0,0.016666666666666666,0.03,0.02533103833097331,0.05390559539718491,0.17265447965561598
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,-0.01,1.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.15589823269749697
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,-0.01,2.0,0.016666666666666666,0.03,0.02533103833097331,0.05390559539718491,0.09036674637038128
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,-0.02,1.0,0.016666666666666666,0.03,0.017911748978327594,0.03811701204924779,0.05823635553343903
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,12,-0.02,2.0,0.016666666666666666,0.03,0.02533103833097331,0.05390559539718491,0.04152361165909557
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,0.0,1.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.5571214583081583
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,0.0,2.0,0.016666666666666666,0.03,0.01867589394219003,0.03974314709782171,0.30094085720231745
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,-0.01,1.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.2697513914988451
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,-0.01,2.0,0.016666666666666666,0.03,0.01867589394219003,0.03974314709782171,0.14522247373529085
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,-0.02,1.0,0.016666666666666666,0.03,0.013205851251243335,0.028102648818564186,0.08521785357677714
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,24,-0.02,2.0,0.016666666666666666,0.03,0.01867589394219003,0.03974314709782171,0.05562546714315997
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,0.0,1.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.8035757945511465
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,0.0,2.0,0.016666666666666666,0.03,0.014225075407437242,0.03027160392671884,0.4923833298851915
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,-0.01,1.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.44444602352808044
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,-0.01,2.0,0.016666666666666666,0.03,0.014225075407437242,0.03027160392671884,0.23512347931441863
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,-0.02,1.0,0.016666666666666666,0.03,0.010058647283488865,0.021405256413976215,0.12842333147149337
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,48,-0.02,2.0,0.016666666666666666,0.03,0.014225075407437242,0.03027160392671884,0.07706974644203135
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,0.0,1.0,0.016666666666666666,0.03,0.008035379525913777,0.017099651104988407,0.9458018956760103
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,0.0,2.0,0.016666666666666666,0.03,0.011363742704362354,0.02418255850452269,0.6956500207291353
SCface,93089,26,12,0.05287557382885854,0.05928296433735164,100,96,-0.01,1.0,0.016666666666666666,0.03,0.008035379525913777,0.017099651104988407,0.6409305946029622
