stage,dataset,split_seed,scheme,condition,exposures,model,seed,contrast,estimate,lower,upper,confidence,resamples,identity_clusters,bootstrap_seed
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.49583333333333335,0.3958333333333333,0.6041666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.55,0.44166666666666665,0.6541666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.31666666666666665,0.20833333333333334,0.425,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.8916666666666667,0.7791666666666667,0.9875,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.43333333333333335,0.325,0.5376041666666661,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.8875,0.7708333333333334,0.9791666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.37083333333333335,0.2791666666666667,0.4708333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.95,0.875,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.17083333333333334,0.016562500000000185,0.3125,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.7458333333333333,0.5875,0.8834374999999994,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,0.225,0.0625,0.37916666666666665,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.7083333333333334,0.5457291666666668,0.8625,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,ten_minus_one,-0.008333333333333333,-0.14593749999999983,0.13333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.5458333333333333,0.37083333333333335,0.7209374999999995,0.95,2000,30,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.721875,0.6375,0.8,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.64375,0.5625,0.721875,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.73125,0.653125,0.8000781249999996,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.265625,0.190625,0.346875,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.96875,0.9125,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.33125,0.25,0.4125,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.965625,0.903125,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.25,0.175,0.3313281249999996,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.975,0.925,1.0,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.140625,0.03125,0.246875,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.84375,0.73125,0.94375,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,0.00625,-0.128125,0.1375,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.640625,0.496875,0.775,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,ten_minus_one,0.1125,0.003125,0.21875,0.95,2000,40,91223
bounded_validation,FEI,91831,IoM-GRP,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.8375,0.721875,0.940625,0.95,2000,40,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.4791666666666667,0.35833333333333334,0.5916666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.475,0.37083333333333335,0.5875,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.5625,0.475,0.6583333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.43333333333333335,0.33322916666666685,0.5333333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.9083333333333333,0.7916666666666666,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.43333333333333335,0.3290625000000002,0.5416666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.9,0.8,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.35833333333333334,0.26666666666666666,0.45,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.925,0.825,1.0,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.15,-0.016666666666666666,0.30833333333333335,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.625,0.45416666666666666,0.7833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,0.004166666666666667,-0.1375,0.14177083333333276,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.4708333333333333,0.30416666666666664,0.6375,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,613,ten_minus_one,0.17083333333333334,0.0375,0.30416666666666664,0.95,2000,30,91223
bounded_validation,MOBIO,91843,IoM-GRP,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.7375,0.5708333333333333,0.8916666666666667,0.95,2000,30,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.65,0.55625,0.7375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.671875,0.5875,0.75,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.65625,0.565625,0.7375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.25625,0.178125,0.34375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.921875,0.83125,0.990625,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.225,0.159375,0.29375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.903125,0.815625,0.975,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.29375,0.21875,0.378125,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.94375,0.8625,1.0,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,601,ten_minus_one,0.1,0.0,0.203125,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.765625,0.628125,0.884375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,607,ten_minus_one,-0.015625,-0.125,0.084375,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.6625,0.5249218750000002,0.7875,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,613,ten_minus_one,0.021875,-0.0875,0.140625,0.95,2000,40,91223
bounded_validation,FEI,91843,IoM-GRP,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.671875,0.528125,0.815625,0.95,2000,40,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.4375,0.35,0.525,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.4708333333333333,0.36239583333333353,0.5833333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.4666666666666667,0.3540625000000002,0.5792708333333328,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.17916666666666667,0.04583333333333333,0.31666666666666665,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.6333333333333333,0.4915625000000002,0.7833333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.2833333333333333,0.15406250000000019,0.41677083333333276,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.75,0.6083333333333333,0.8791666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.175,0.02489583333333352,0.32083333333333336,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.6625,0.5,0.8208333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,601,ten_minus_one,0.26666666666666666,0.10416666666666667,0.425,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.7166666666666667,0.5666666666666667,0.8666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,607,ten_minus_one,0.0625,-0.075,0.2001041666666661,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.5375,0.35833333333333334,0.7083333333333334,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,613,ten_minus_one,0.22083333333333333,0.0375,0.3958333333333333,0.95,2000,30,91223
bounded_validation,MOBIO,91831,PolyProtect,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.6958333333333333,0.5125,0.8583333333333333,0.95,2000,30,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.584375,0.503125,0.6657031249999996,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.571875,0.484375,0.65625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.596875,0.496875,0.69375,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.209375,0.084375,0.328125,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.815625,0.69375,0.921875,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.265625,0.16875,0.365625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.84375,0.715625,0.946875,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.24375,0.11875,0.3563281249999996,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.86875,0.759375,0.95625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,601,ten_minus_one,0.225,0.109375,0.334375,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.80625,0.684375,0.91875,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,607,ten_minus_one,0.128125,-0.05945312499999986,0.290625,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.7,0.55,0.825,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,613,ten_minus_one,0.0875,-0.0625,0.23125,0.95,2000,40,91223
bounded_validation,FEI,91831,PolyProtect,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.696875,0.575,0.821875,0.95,2000,40,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.44583333333333336,0.32083333333333336,0.55,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.3458333333333333,0.20833333333333334,0.4666666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.4,0.29583333333333334,0.5,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.12916666666666668,-0.05416666666666667,0.325,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.5666666666666667,0.4041666666666667,0.7291666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.36666666666666664,0.1875,0.5416666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.725,0.5666666666666667,0.875,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.38333333333333336,0.22916666666666666,0.5166666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.7708333333333334,0.5916666666666667,0.9126041666666661,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,601,ten_minus_one,0.24583333333333332,0.06666666666666667,0.4125,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.7041666666666667,0.5416666666666666,0.8416666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,607,ten_minus_one,0.3333333333333333,0.15,0.5041666666666667,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.6833333333333333,0.525,0.8292708333333328,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,613,ten_minus_one,0.275,0.07916666666666666,0.45416666666666666,0.95,2000,30,91223
bounded_validation,MOBIO,91843,PolyProtect,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.6625,0.4583333333333333,0.8333333333333334,0.95,2000,30,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,1,single_mlp,601,reuse_minus_fresh,0.653125,0.55625,0.746875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,1,single_mlp,607,reuse_minus_fresh,0.59375,0.496875,0.6875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,1,single_mlp,613,reuse_minus_fresh,0.565625,0.46875,0.665625,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,601,ten_minus_one,0.146875,0.021875,0.26875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,601,reuse_minus_fresh,0.803125,0.6936718750000002,0.9032031249999996,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,607,ten_minus_one,0.225,0.10625,0.34375,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,607,reuse_minus_fresh,0.81875,0.69375,0.921875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,613,ten_minus_one,0.26875,0.178125,0.3625,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,mean_mlp,613,reuse_minus_fresh,0.840625,0.73125,0.934375,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,601,ten_minus_one,0.053125,-0.0875,0.190625,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,601,reuse_minus_fresh,0.703125,0.56875,0.8344531249999996,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,607,ten_minus_one,-0.01875,-0.15320312499999988,0.1125,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,607,reuse_minus_fresh,0.575,0.421875,0.721875,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,613,ten_minus_one,0.21875,0.075,0.353125,0.95,2000,40,91223
bounded_validation,FEI,91843,PolyProtect,random_key_pool_4,10,deepsets,613,reuse_minus_fresh,0.790625,0.678125,0.896875,0.95,2000,40,91223
