source_metrics,metrics_sha256,config_sha256,embedding_manifest_sha256,git_commit,stage,dataset,scheme,split_seed,key_seed,set_seed,test_identities,condition,exposures,model,seed,top1,top5,auroc,eer,tar_at_far_1e-2,tar_at_far_1e-3,lower95,upper95,best_epoch,identity_pairing_available
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,5,deepsets,207,0.03333333333333333,0.16666666666666666,0.5017403017241379,0.490014367816092,0.004166666666666667,0.0,0.0,0.1,37,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,mean_mlp,187,0.03333333333333333,0.16666666666666666,0.5009482758620689,0.4916666666666667,0.0,0.0,0.0,0.1,19,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,mean_mlp,197,0.03333333333333333,0.16666666666666666,0.4983333333333333,0.5032327586206897,0.029166666666666667,0.0,0.0,0.1,14,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,mean_mlp,207,0.041666666666666664,0.175,0.5074988026819923,0.48556034482758625,0.0,0.0,0.0,0.11666666666666667,16,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,deepsets,187,0.03333333333333333,0.1875,0.4977538314176245,0.5203304597701148,0.0,0.0,0.0,0.1,35,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,deepsets,197,0.03333333333333333,0.16666666666666666,0.5028412356321839,0.5207614942528735,0.0,0.0,0.0,0.1,18,False
results/mobio_key_pool_split_replication/metrics.json,3d2df5139854b2fa52d5d0aa635297d6efc869f7cdece55eb129ae5a767e37e5,ca8d1d5d52878f6590f79b3496720d69679492542201e12bdf7de1f822575040,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,biohash,90551,90557,90563,30,independent_unseen_keys,10,deepsets,207,0.03333333333333333,0.1875,0.5033051963601533,0.5008620689655172,0.0,0.0,0.0,0.1,40,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,1,single_mlp,157,0.5583333333333333,0.8833333333333333,0.9353975095785442,0.1333333333333333,0.4125,0.09583333333333334,0.44583333333333336,0.6625,72,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,1,single_mlp,167,0.525,0.8541666666666666,0.9354442049808429,0.15035919540229886,0.4041666666666667,0.15416666666666667,0.3958333333333333,0.65,70,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,1,single_mlp,177,0.4791666666666667,0.7666666666666667,0.9146958812260537,0.17952586206896554,0.39166666666666666,0.12083333333333333,0.3458333333333333,0.6,78,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,mean_mlp,157,0.65,0.9166666666666666,0.9576867816091953,0.10933908045977009,0.5041666666666667,0.14166666666666666,0.5332291666666669,0.7625,95,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,mean_mlp,167,0.65,0.9208333333333333,0.9632501197318006,0.11695402298850577,0.5458333333333333,0.275,0.5291666666666667,0.775,93,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,mean_mlp,177,0.6083333333333333,0.8791666666666667,0.9450029932950192,0.12916666666666665,0.5,0.19583333333333333,0.475,0.7333333333333333,93,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,deepsets,157,0.5958333333333333,0.8666666666666667,0.9373299808429119,0.12909482758620688,0.4375,0.14166666666666666,0.4791666666666667,0.7084374999999995,104,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,deepsets,167,0.49583333333333335,0.8125,0.9148299808429118,0.1591235632183908,0.3875,0.17083333333333334,0.35833333333333334,0.6375,98,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,2,deepsets,177,0.5375,0.8916666666666667,0.9353633860153256,0.12909482758620688,0.3375,0.18333333333333332,0.4166666666666667,0.6541666666666667,58,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,mean_mlp,157,0.7291666666666666,0.975,0.9761554118773946,0.07966954022988508,0.6375,0.3875,0.6,0.8417708333333328,396,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,mean_mlp,167,0.7666666666666667,0.975,0.9786266762452107,0.08290229885057473,0.7083333333333334,0.4708333333333333,0.625,0.9,395,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,mean_mlp,177,0.7458333333333333,0.9291666666666667,0.9730537595785441,0.0959051724137931,0.6458333333333334,0.37916666666666665,0.6083333333333333,0.8625,397,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,deepsets,157,0.5625,0.8125,0.9253178879310345,0.1732758620689655,0.4375,0.2833333333333333,0.3958333333333333,0.725,332,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,deepsets,167,0.6541666666666667,0.8833333333333333,0.9394737787356323,0.12435344827586206,0.4875,0.2625,0.5041666666666667,0.7958333333333333,301,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,5,deepsets,177,0.5833333333333334,0.8583333333333333,0.9444767720306514,0.14964080459770115,0.5125,0.175,0.425,0.7291666666666666,67,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,mean_mlp,157,0.6791666666666667,1.0,0.9792660440613027,0.06652298850574712,0.5875,0.2791666666666667,0.5208333333333334,0.8208333333333333,400,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,mean_mlp,167,0.8083333333333333,1.0,0.9879777298850574,0.0567528735632184,0.6125,0.37916666666666665,0.6748958333333336,0.9333333333333333,395,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,mean_mlp,177,0.6541666666666667,0.9,0.96352969348659,0.10833333333333331,0.5583333333333333,0.24583333333333332,0.48333333333333334,0.8166666666666667,389,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,deepsets,157,0.4708333333333333,0.85,0.9372641283524904,0.16192528735632183,0.30416666666666664,0.13333333333333333,0.30416666666666664,0.6417708333333328,63,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,deepsets,167,0.5333333333333333,0.85,0.9163284243295018,0.13793103448275862,0.375,0.16666666666666666,0.37083333333333335,0.6959374999999994,48,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_1,10,deepsets,177,0.5,0.8708333333333333,0.9432303639846744,0.1336206896551724,0.5,0.09583333333333334,0.3207291666666669,0.6708333333333333,60,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,1,single_mlp,157,0.2833333333333333,0.6916666666666667,0.8606926484674329,0.21530172413793103,0.18333333333333332,0.041666666666666664,0.19583333333333333,0.37916666666666665,71,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,1,single_mlp,167,0.3416666666666667,0.6458333333333334,0.8513092672413793,0.23419540229885055,0.22916666666666666,0.09166666666666666,0.24166666666666667,0.44583333333333336,66,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,1,single_mlp,177,0.38333333333333336,0.6666666666666666,0.8472467672413793,0.23340517241379308,0.2791666666666667,0.08333333333333333,0.275,0.49583333333333335,76,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,mean_mlp,157,0.5083333333333333,0.8583333333333333,0.9390738745210728,0.14130747126436782,0.3541666666666667,0.14166666666666666,0.4041666666666667,0.6125,94,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,mean_mlp,167,0.49166666666666664,0.7875,0.9224730603448276,0.1762212643678161,0.3333333333333333,0.17916666666666667,0.37083333333333335,0.6166666666666667,111,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,mean_mlp,177,0.4583333333333333,0.8166666666666667,0.9211392480842912,0.16666666666666663,0.3333333333333333,0.1375,0.3333333333333333,0.5833333333333334,80,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,deepsets,157,0.5166666666666667,0.7416666666666667,0.893167504789272,0.20790229885057473,0.3416666666666667,0.10833333333333334,0.3875,0.6333333333333333,208,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,deepsets,167,0.4041666666666667,0.6958333333333333,0.8654094827586207,0.21695402298850575,0.25833333333333336,0.10833333333333334,0.2833333333333333,0.5333333333333333,266,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,2,deepsets,177,0.43333333333333335,0.7708333333333334,0.8866594827586207,0.19985632183908042,0.3125,0.0625,0.3,0.5583333333333333,76,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,mean_mlp,157,0.7666666666666667,0.9333333333333333,0.9672024664750958,0.09942528735632183,0.6166666666666667,0.2875,0.6458333333333334,0.8666666666666667,327,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,mean_mlp,167,0.6625,0.8916666666666667,0.956864224137931,0.13254310344827586,0.575,0.3541666666666667,0.5373958333333335,0.7959374999999994,398,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,mean_mlp,177,0.5666666666666667,0.8583333333333333,0.9444468390804597,0.1256465517241379,0.42916666666666664,0.2708333333333333,0.43333333333333335,0.7041666666666667,393,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,deepsets,157,0.5916666666666667,0.9083333333333333,0.9464942528735631,0.12406609195402299,0.4166666666666667,0.275,0.45,0.7291666666666666,250,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,deepsets,167,0.6333333333333333,0.9083333333333333,0.9554106800766283,0.12852011494252874,0.5416666666666666,0.2375,0.5041666666666667,0.7541666666666667,367,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,5,deepsets,177,0.5875,0.8583333333333333,0.9380986590038314,0.14604885057471267,0.4875,0.225,0.44166666666666665,0.7291666666666666,379,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,10,mean_mlp,157,0.825,1.0,0.9842061781609195,0.07076149425287355,0.7208333333333333,0.4083333333333333,0.6875,0.9375,400,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,10,mean_mlp,167,0.6708333333333333,0.9375,0.9723688936781608,0.09188218390804598,0.6041666666666666,0.4041666666666667,0.5166666666666667,0.8208333333333333,395,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,10,mean_mlp,177,0.5708333333333333,0.9458333333333333,0.9687266522988506,0.08943965517241381,0.5208333333333334,0.30833333333333335,0.4166666666666667,0.7291666666666666,395,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,10,deepsets,157,0.5708333333333333,0.8375,0.9363224377394637,0.1449712643678161,0.4583333333333333,0.29583333333333334,0.39166666666666666,0.7292708333333328,96,False
results/mobio_mlphash_key_pool/metrics.json,60ee22b769b23aebafc9e56e9a9a1a60fd4df63e5334adf3632b6a917478c5cc,994244525909da31df8f6eeb83fb7fc4d02be4947852719fb6036a3e30226380,1754d228a3989e52684d6af90d9b71d6b8c4553973012134835ec3d505a3a666,8fdef01eb5c6579a025be82726e3cce1fd965238,exploratory,MOBIO,mlphash_paper_specified,original,90533,90539,30,random_key_pool_2,10,deepsets,167,0.5708333333333333,0.8791666666666667,0.9487859195402298,0.1374281609195402,0.5166666666666667,0.3,0.3915625000000002,0.7291666666666666,79,False
