dataset,scheme,split_seed,key_seed,model_seed,model,exposures,top1,chance,best_epoch,best_validation_loss,training_seconds
MOBIO,IoM-GRP,91843,91907,613,prediction_mean,10,0.8708333333333333,0.03333333333333333,110,0.7907428741455078,0
MOBIO,IoM-GRP,91843,91907,613,mean_mlp,10,0.8875,0.03333333333333333,120,0.6690528988838196,3.3280000000013388
MOBIO,IoM-GRP,91843,91909,601,single_mlp,1,0.6916666666666667,0.03333333333333333,120,0.7865092158317566,2.139999999999418
MOBIO,IoM-GRP,91843,91909,601,prediction_mean,10,0.9875,0.03333333333333333,120,0.7865092158317566,0
MOBIO,IoM-GRP,91843,91909,601,mean_mlp,10,0.9458333333333333,0.03333333333333333,118,0.6716120839118958,2.985000000000582
MOBIO,IoM-GRP,91843,91909,607,single_mlp,1,0.625,0.03333333333333333,118,0.7859359383583069,1.9369999999980791
MOBIO,IoM-GRP,91843,91909,607,prediction_mean,10,0.975,0.03333333333333333,118,0.7859359383583069,0
MOBIO,IoM-GRP,91843,91909,607,mean_mlp,10,0.9625,0.03333333333333333,117,0.6716864705085754,3.0940000000009604
MOBIO,IoM-GRP,91843,91909,613,single_mlp,1,0.6041666666666666,0.03333333333333333,117,0.7855790257453918,1.985000000000582
MOBIO,IoM-GRP,91843,91909,613,prediction_mean,10,0.9666666666666667,0.03333333333333333,117,0.7855790257453918,0
MOBIO,IoM-GRP,91843,91909,613,mean_mlp,10,0.95,0.03333333333333333,119,0.6707220077514648,2.9690000000009604
MOBIO,PolyProtect,91843,91901,601,single_mlp,1,0.05,0.03333333333333333,18,0.8825740814208984,0.21900000000096043
MOBIO,PolyProtect,91843,91901,601,prediction_mean,10,0.07916666666666666,0.03333333333333333,18,0.8825740814208984,0
MOBIO,PolyProtect,91843,91901,601,mean_mlp,10,0.06666666666666667,0.03333333333333333,13,0.8651659488677979,0.23500000000058208
MOBIO,PolyProtect,91843,91901,607,single_mlp,1,0.0875,0.03333333333333333,18,0.8863587379455566,0.25
MOBIO,PolyProtect,91843,91901,607,prediction_mean,10,0.1,0.03333333333333333,18,0.8863587379455566,0
MOBIO,PolyProtect,91843,91901,607,mean_mlp,10,0.07916666666666666,0.03333333333333333,11,0.8811749219894409,0.23500000000058208
MOBIO,PolyProtect,91843,91901,613,single_mlp,1,0.0375,0.03333333333333333,18,0.8928588628768921,0.2959999999984575
MOBIO,PolyProtect,91843,91901,613,prediction_mean,10,0.041666666666666664,0.03333333333333333,18,0.8928588628768921,0
MOBIO,PolyProtect,91843,91901,613,mean_mlp,10,0.05416666666666667,0.03333333333333333,13,0.8795496821403503,0.25
MOBIO,PolyProtect,91843,91907,601,single_mlp,1,0.5416666666666666,0.03333333333333333,69,0.8252727389335632,0.5149999999994179
MOBIO,PolyProtect,91843,91907,601,prediction_mean,10,0.9,0.03333333333333333,69,0.8252727389335632,0
MOBIO,PolyProtect,91843,91907,601,mean_mlp,10,0.7875,0.03333333333333333,120,0.7877078652381897,0.7030000000013388
MOBIO,PolyProtect,91843,91907,607,single_mlp,1,0.5458333333333333,0.03333333333333333,71,0.815718948841095,0.5309999999990396
MOBIO,PolyProtect,91843,91907,607,prediction_mean,10,0.8125,0.03333333333333333,71,0.815718948841095,0
MOBIO,PolyProtect,91843,91907,607,mean_mlp,10,0.7791666666666667,0.03333333333333333,120,0.7840039134025574,0.6879999999982829
MOBIO,PolyProtect,91843,91907,613,single_mlp,1,0.5416666666666666,0.03333333333333333,74,0.8185223340988159,0.5470000000022992
MOBIO,PolyProtect,91843,91907,613,prediction_mean,10,0.8708333333333333,0.03333333333333333,74,0.8185223340988159,0
MOBIO,PolyProtect,91843,91907,613,mean_mlp,10,0.7583333333333333,0.03333333333333333,120,0.7839095592498779,0.6719999999986612
MOBIO,PolyProtect,91843,91909,601,single_mlp,1,0.0625,0.03333333333333333,17,0.8886824250221252,0.23399999999674037
MOBIO,PolyProtect,91843,91909,601,prediction_mean,10,0.07916666666666666,0.03333333333333333,17,0.8886824250221252,0
MOBIO,PolyProtect,91843,91909,601,mean_mlp,10,0.4708333333333333,0.03333333333333333,120,0.8053434491157532,0.7189999999973224
MOBIO,PolyProtect,91843,91909,607,single_mlp,1,0.0625,0.03333333333333333,18,0.8864189386367798,0.2820000000028813
MOBIO,PolyProtect,91843,91909,607,prediction_mean,10,0.06666666666666667,0.03333333333333333,18,0.8864189386367798,0
