stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91831,PolyProtect,independent_unseen_keys,10,deepsets,91223,2.135044278125301e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.025000000000000005,-0.025,0.09166666666666669,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.025000000000000005,-0.025,0.09166666666666669,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.025000000000000005,-0.025,0.09166666666666669,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.020833333333333336,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.020833333333333336,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.012499999999999999,-0.03333333333333333,0.020833333333333336,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,0.004166666666666668,-0.03333333333333333,0.05416666666666666,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,0.004166666666666668,-0.03333333333333333,0.05416666666666666,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,0.004166666666666668,-0.03333333333333333,0.05416666666666666,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.008333333333333331,-0.029166666666666667,0.025000000000000005,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012500000000000004,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012500000000000004,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012500000000000004,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333336,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333336,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,0.00416666666666667,-0.03333333333333333,0.07083333333333336,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004166666666666666,-0.03333333333333333,0.054166666666666655,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.004166666666666665,-0.025,0.025000000000000005,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.004166666666666665,-0.025,0.025000000000000005,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.004166666666666665,-0.025,0.025000000000000005,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00416666666666667,-0.025,0.04583333333333333,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00416666666666667,-0.025,0.04583333333333333,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,0.00416666666666667,-0.025,0.04583333333333333,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012708333333333151,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012708333333333151,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.0125,-0.03333333333333333,0.012708333333333151,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.004166666666666666,-0.029166666666666667,0.03333333333333333,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.004166666666666666,-0.029166666666666667,0.03333333333333333,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.004166666666666666,-0.029166666666666667,0.03333333333333333,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.0125,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.0125,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.0125,-0.03333333333333333,0.029166666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,3.23815048849004e-18,-0.03333333333333333,0.0666666666666667,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.024038461538461533,-0.03365384615384615,0.09615384615384616,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.024038461538461533,-0.03365384615384615,0.09615384615384616,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.024038461538461533,-0.03365384615384615,0.09615384615384616,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.048076923076923066,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.048076923076923066,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.048076923076923066,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.019230769230769232,-0.038461538461538464,0.01923076923076924,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.019230769230769232,-0.038461538461538464,0.01923076923076924,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.019230769230769232,-0.038461538461538464,0.01923076923076924,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.009615384615384616,-0.038461538461538464,0.028846153846153855,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.009615384615384616,-0.038461538461538464,0.028846153846153855,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,mean_mlp,91223,-0.009615384615384616,-0.038461538461538464,0.028846153846153855,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004807692307692312,-0.038461538461538464,0.06249999999999999,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004807692307692312,-0.038461538461538464,0.06249999999999999,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-0.004807692307692312,-0.038461538461538464,0.06249999999999999,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,2,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,2.135044278125301e-18,-0.038461538461538464,0.04807692307692309,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.0673076923076923,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.0673076923076923,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.0673076923076923,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.014423076923076924,-0.038461538461538464,0.019230769230769225,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.014423076923076924,-0.038461538461538464,0.019230769230769225,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-0.014423076923076924,-0.038461538461538464,0.019230769230769225,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,0.00961538461538461,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,0.00961538461538461,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,0.00961538461538461,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,5,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.014423076923076927,-0.038461538461538464,0.08173076923076925,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.014423076923076927,-0.038461538461538464,0.08173076923076925,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.014423076923076927,-0.038461538461538464,0.08173076923076925,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.00961538461538462,-0.038461538461538464,0.03846153846153846,0.9,2000,26,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,SCface,91843,PolyProtect,independent_unseen_keys,10,deepsets,91223,-6.4051328343759035e-18,-0.038461538461538464,0.07692307692307691,0.9,2000,26,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
