stage,dataset,scheme,split_seed,condition,test_identities,chance,key_seed,set_seed,config_sha256,git_commit,exposures,model,seed,top1,top5,auroc,eer,tar_at_far_1e-2,tar_at_far_1e-3,lower95,upper95,best_epoch,elapsed_seconds,oracle_top1
bounded_validation,MOBIO,IoM-GRP,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,5932dc2c018049e2bc5f79bd7e6b2768ac7a7ac439b5f80ec149e040b535d3f3,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.05,0.19166666666666668,0.5134261254789272,0.4749281609195402,0.0,0.0,0.0,0.12916666666666668,6,0.929865837097168,1.0
bounded_validation,MOBIO,IoM-GRP,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,5932dc2c018049e2bc5f79bd7e6b2768ac7a7ac439b5f80ec149e040b535d3f3,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.03333333333333333,0.16666666666666666,0.4931435584291188,0.5374281609195402,0.0,0.0,0.0,0.1,6,0.930823802947998,1.0
bounded_validation,MOBIO,IoM-GRP,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,5932dc2c018049e2bc5f79bd7e6b2768ac7a7ac439b5f80ec149e040b535d3f3,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.03333333333333333,0.16666666666666666,0.4912110871647509,0.5047413793103448,0.0,0.0,0.0,0.1,7,0.9477519989013672,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,701,0.040625,0.1125,0.4970570412660256,0.5094150641025641,0.025,0.0,0.003125,0.09375,4,0.7686166763305664,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,709,0.0375,0.13125,0.5000793770032051,0.5056490384615384,0.009375,0.0,0.0,0.09375,5,0.8061566352844238,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,719,0.028125,0.125,0.5052709334935898,0.47824519230769236,0.015625,0.009375,0.003125,0.059375,6,0.8481128215789795,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.025,0.125,0.5025731169871794,0.4999599358974359,0.025,0.021875,0.0,0.075,8,1.2808434963226318,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.025,0.15625,0.5062923177083334,0.4999599358974359,0.003125,0.0,0.0,0.075,8,1.3619379997253418,1.0
bounded_validation,FEI,IoM-GRP,92543,independent_unseen_keys,40,0.025,92501,92507,703a6e0157a89fc8df1b87796dd645a0c3337677e7a88a0b7d86a4b6941ae29c,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.025,0.115625,0.5021960136217949,0.4999198717948718,0.0125,0.0,0.0,0.075,8,1.3249762058258057,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,701,0.029166666666666667,0.175,0.5079382183908046,0.4913793103448276,0.004166666666666667,0.0,0.0,0.07083333333333333,14,0.25539326667785645,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,709,0.05,0.17916666666666667,0.5103454262452107,0.49547413793103445,0.016666666666666666,0.0,0.0,0.125,15,0.2522146701812744,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,719,0.029166666666666667,0.17916666666666667,0.5077376676245211,0.5122126436781609,0.0125,0.0,0.0,0.07083333333333333,15,0.26499152183532715,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.004166666666666667,0.1375,0.5024730603448276,0.4869971264367816,0.0,0.0,0.0,0.0125,11,0.2557651996612549,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.05,0.20416666666666666,0.5001382902298851,0.5318965517241379,0.004166666666666667,0.0,0.0,0.12916666666666668,11,0.2504081726074219,1.0
bounded_validation,MOBIO,PolyProtect,92531,independent_unseen_keys,30,0.03333333333333333,92501,92507,8971368daa6cdf806102875cb641b0b8950700cf1a4d3e4463f417279fe30dd1,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.03333333333333333,0.13333333333333333,0.5109512691570882,0.5038793103448276,0.0,0.0,0.0,0.1,11,0.25180959701538086,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,701,0.028125,0.121875,0.5093737479967948,0.49655448717948714,0.0,0.0,0.0,0.078125,18,0.3440864086151123,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,709,0.025,0.153125,0.500253655849359,0.506290064102564,0.00625,0.0,0.0,0.075,19,0.35599470138549805,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,719,0.0125,0.096875,0.49226312099358976,0.5060897435897436,0.003125,0.0,0.0,0.034375,17,0.34073758125305176,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.025,0.08125,0.5080789262820513,0.48225160256410254,0.009375,0.0,0.0,0.075,13,0.3483405113220215,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.00625,0.103125,0.4759269831730769,0.5155849358974358,0.0,0.0,0.0,0.01875,13,0.33268117904663086,1.0
bounded_validation,FEI,PolyProtect,92531,independent_unseen_keys,40,0.025,92501,92507,3125d2fee97aa94b6acbddb76a1ed04255fb29df6639490bc0631f054c8e6f56,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.025,0.09375,0.49762620192307694,0.5068509615384615,0.00625,0.0,0.0,0.075,12,0.33145952224731445,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,701,0.025,0.13333333333333333,0.4942600574712644,0.4989224137931034,0.004166666666666667,0.0,0.0,0.06666666666666667,14,0.2587249279022217,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,709,0.025,0.16666666666666666,0.5075586685823754,0.49173850574712646,0.008333333333333333,0.0,0.0,0.075,14,0.2605855464935303,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,719,0.03333333333333333,0.16666666666666666,0.4917432950191571,0.49992816091954023,0.008333333333333333,0.004166666666666667,0.0,0.0875,14,0.25282835960388184,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.06666666666666667,0.20416666666666666,0.5159949712643678,0.4613505747126437,0.0,0.0,0.0,0.15,10,0.24896931648254395,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.03333333333333333,0.1625,0.5141900143678161,0.47801724137931034,0.0,0.0,0.0,0.1,11,0.26534175872802734,1.0
bounded_validation,MOBIO,PolyProtect,92543,independent_unseen_keys,30,0.03333333333333333,92501,92507,6a2fc5bf100e4a00fb65544c4a216620ade1196f64dc2c3a6bf2ba6abd26531d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.06666666666666667,0.23333333333333334,0.5247443726053639,0.4864224137931034,0.05,0.016666666666666666,0.0,0.16666666666666666,11,0.24611496925354004,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,701,0.03125,0.134375,0.49358173076923073,0.515625,0.0,0.0,0.0,0.078125,19,0.35091352462768555,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,709,0.01875,0.125,0.5031628104967949,0.503125,0.0125,0.0,0.0,0.046875,19,0.3493461608886719,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,1,single_mlp,719,0.021875,0.153125,0.4960970052083333,0.509375,0.0,0.0,0.0,0.0625,17,0.3345909118652344,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,701,0.00625,0.140625,0.4929479667467949,0.48786057692307694,0.0,0.0,0.0,0.015625,13,0.3447692394256592,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,709,0.028125,0.128125,0.5122473457532051,0.5098958333333333,0.040625,0.0,0.0,0.071875,13,0.3339715003967285,1.0
bounded_validation,FEI,PolyProtect,92543,independent_unseen_keys,40,0.025,92501,92507,aacccc8e4e8252103bb8d831f6b290f2b3aebcdf8d8dae723d30ab765231ca4d,ffab5aae7750a254249970c4154d134d4754b2ad,10,mean_mlp,719,0.03125,0.153125,0.5043737479967949,0.5060096153846154,0.0,0.0,0.0,0.0875,12,0.32261061668395996,1.0
