stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.0125,-0.021875,0.059375,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.0125,-0.021875,0.059375,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.0125,-0.021875,0.059375,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.003125,-0.01875,0.028125,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.003125,-0.01875,0.028125,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,1,single_mlp,91223,0.003125,-0.01875,0.028125,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,IoM-GRP,independent_unseen_keys,10,mean_mlp,91223,0.0,-0.025,0.049999999999999996,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.01666666666666667,-0.025,0.07083333333333336,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.01666666666666667,-0.025,0.07083333333333336,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.01666666666666667,-0.025,0.07083333333333336,0.9,2000,30,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.004166666666666664,-0.029166666666666667,0.029166666666666667,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.029166666666666667,-0.03333333333333333,-0.020833333333333332,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.029166666666666667,-0.03333333333333333,-0.020833333333333332,0.9,2000,30,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.029166666666666667,-0.03333333333333333,-0.020833333333333332,0.9,2000,30,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,MOBIO,92531,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.01666666666666667,-0.029166666666666667,0.07916666666666669,0.9,2000,30,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
